analysis_snapshot_id,factor,case_id,independent_group,suite,task_id,task_description,init_state_id,query_idx,phase,candidates,outcome_heterogeneous,maxv_success,oracle_success,success_rescue,success_harm_possible,maxv_utility,oracle_utility,utility_rescue,source_run,source_path,campaign,all_candidates_fail,all_candidates_succeed
terminal_grounded_critic_20260829__development__object_development_tasks0_2::libero_object_object__task2__init2__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|2|2,libero_object_object,2,pick the salad dressing and place it in the basket,2,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks0_2,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks0_2__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks0_2::libero_object_object__task2__init3__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|2|3,libero_object_object,2,pick the salad dressing and place it in the basket,3,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks0_2,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks0_2__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks0_2::libero_object_object__task2__init3__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|2|3,libero_object_object,2,pick the salad dressing and place it in the basket,3,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks0_2,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks0_2__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks0_2::libero_object_object__task2__init4__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|2|4,libero_object_object,2,pick the salad dressing and place it in the basket,4,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks0_2,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks0_2__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks0_2::libero_object_object__task2__init4__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|2|4,libero_object_object,2,pick the salad dressing and place it in the basket,4,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks0_2,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks0_2__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task3__init0__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|3|0,libero_object_object,3,pick the bbq sauce and place it in the basket,0,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task3__init0__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|3|0,libero_object_object,3,pick the bbq sauce and place it in the basket,0,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task3__init1__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|3|1,libero_object_object,3,pick the bbq sauce and place it in the basket,1,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task3__init1__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|3|1,libero_object_object,3,pick the bbq sauce and place it in the basket,1,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task3__init2__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|3|2,libero_object_object,3,pick the bbq sauce and place it in the basket,2,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task3__init2__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|3|2,libero_object_object,3,pick the bbq sauce and place it in the basket,2,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task3__init3__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|3|3,libero_object_object,3,pick the bbq sauce and place it in the basket,3,0,approach,8,True,True,True,False,True,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,False
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task3__init3__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|3|3,libero_object_object,3,pick the bbq sauce and place it in the basket,3,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task3__init4__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|3|4,libero_object_object,3,pick the bbq sauce and place it in the basket,4,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task3__init4__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|3|4,libero_object_object,3,pick the bbq sauce and place it in the basket,4,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task4__init0__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|4|0,libero_object_object,4,pick the ketchup and place it in the basket,0,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task4__init0__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|4|0,libero_object_object,4,pick the ketchup and place it in the basket,0,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task4__init1__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|4|1,libero_object_object,4,pick the ketchup and place it in the basket,1,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task4__init1__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|4|1,libero_object_object,4,pick the ketchup and place it in the basket,1,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task4__init2__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|4|2,libero_object_object,4,pick the ketchup and place it in the basket,2,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task4__init2__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|4|2,libero_object_object,4,pick the ketchup and place it in the basket,2,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task4__init3__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|4|3,libero_object_object,4,pick the ketchup and place it in the basket,3,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task4__init3__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|4|3,libero_object_object,4,pick the ketchup and place it in the basket,3,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task4__init4__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|4|4,libero_object_object,4,pick the ketchup and place it in the basket,4,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task4__init4__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|4|4,libero_object_object,4,pick the ketchup and place it in the basket,4,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task5__init0__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|5|0,libero_object_object,5,pick the tomato sauce and place it in the basket,0,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task5__init0__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|5|0,libero_object_object,5,pick the tomato sauce and place it in the basket,0,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task5__init1__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|5|1,libero_object_object,5,pick the tomato sauce and place it in the basket,1,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task5__init1__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|5|1,libero_object_object,5,pick the tomato sauce and place it in the basket,1,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task5__init2__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|5|2,libero_object_object,5,pick the tomato sauce and place it in the basket,2,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task5__init2__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|5|2,libero_object_object,5,pick the tomato sauce and place it in the basket,2,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task5__init3__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|5|3,libero_object_object,5,pick the tomato sauce and place it in the basket,3,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task5__init3__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|5|3,libero_object_object,5,pick the tomato sauce and place it in the basket,3,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task5__init4__rollout0__query0,Object,terminal_critic_object_development,Object|libero_object_object|5|4,libero_object_object,5,pick the tomato sauce and place it in the basket,4,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__development__object_development_tasks3_5::libero_object_object__task5__init4__rollout0__query3,Object,terminal_critic_object_development,Object|libero_object_object|5|4,libero_object_object,5,pick the tomato sauce and place it in the basket,4,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__development__object_development_tasks3_5,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__development/runs/terminal_grounded_critic_20260829__development__object_development_tasks3_5__candidate_outcomes.parquet,terminal_grounded_critic_20260829__development,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task8_init0::libero_object_object__task8__init0__rollout0__query0,Object,terminal_critic_object_holdout,Object|libero_object_object|8|0,libero_object_object,8,pick the chocolate pudding and place it in the basket,0,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task8_init0,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task8_init0__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task8_init0::libero_object_object__task8__init0__rollout0__query3,Object,terminal_critic_object_holdout,Object|libero_object_object|8|0,libero_object_object,8,pick the chocolate pudding and place it in the basket,0,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task8_init0,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task8_init0__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task8_init1::libero_object_object__task8__init1__rollout0__query0,Object,terminal_critic_object_holdout,Object|libero_object_object|8|1,libero_object_object,8,pick the chocolate pudding and place it in the basket,1,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task8_init1,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task8_init1__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task8_init1::libero_object_object__task8__init1__rollout0__query3,Object,terminal_critic_object_holdout,Object|libero_object_object|8|1,libero_object_object,8,pick the chocolate pudding and place it in the basket,1,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task8_init1,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task8_init1__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task8_init2::libero_object_object__task8__init2__rollout0__query0,Object,terminal_critic_object_holdout,Object|libero_object_object|8|2,libero_object_object,8,pick the chocolate pudding and place it in the basket,2,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task8_init2,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task8_init2__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task8_init2::libero_object_object__task8__init2__rollout0__query3,Object,terminal_critic_object_holdout,Object|libero_object_object|8|2,libero_object_object,8,pick the chocolate pudding and place it in the basket,2,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task8_init2,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task8_init2__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task8_init3::libero_object_object__task8__init3__rollout0__query0,Object,terminal_critic_object_holdout,Object|libero_object_object|8|3,libero_object_object,8,pick the chocolate pudding and place it in the basket,3,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task8_init3,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task8_init3__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task8_init3::libero_object_object__task8__init3__rollout0__query3,Object,terminal_critic_object_holdout,Object|libero_object_object|8|3,libero_object_object,8,pick the chocolate pudding and place it in the basket,3,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task8_init3,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task8_init3__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task8_init4::libero_object_object__task8__init4__rollout0__query0,Object,terminal_critic_object_holdout,Object|libero_object_object|8|4,libero_object_object,8,pick the chocolate pudding and place it in the basket,4,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task8_init4,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task8_init4__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task8_init4::libero_object_object__task8__init4__rollout0__query3,Object,terminal_critic_object_holdout,Object|libero_object_object|8|4,libero_object_object,8,pick the chocolate pudding and place it in the basket,4,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task8_init4,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task8_init4__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task9_init0::libero_object_object__task9__init0__rollout0__query0,Object,terminal_critic_object_holdout,Object|libero_object_object|9|0,libero_object_object,9,pick the orange juice and place it in the basket,0,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task9_init0,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task9_init0__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task9_init0::libero_object_object__task9__init0__rollout0__query3,Object,terminal_critic_object_holdout,Object|libero_object_object|9|0,libero_object_object,9,pick the orange juice and place it in the basket,0,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task9_init0,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task9_init0__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task9_init1::libero_object_object__task9__init1__rollout0__query0,Object,terminal_critic_object_holdout,Object|libero_object_object|9|1,libero_object_object,9,pick the orange juice and place it in the basket,1,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task9_init1,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task9_init1__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task9_init1::libero_object_object__task9__init1__rollout0__query3,Object,terminal_critic_object_holdout,Object|libero_object_object|9|1,libero_object_object,9,pick the orange juice and place it in the basket,1,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task9_init1,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task9_init1__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
